epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1042.37,0.1723,0.29947,0.91899,0.79748,0.97811,0.87869,0.87869,0.15169,0.5316,0.55024,0.00026,0.00026,0.00026
82,1056.7,0.17028,0.333,0.91732,0.86501,0.93392,0.88477,0.88477,0.1386,0.4551,0.54558,0.000247625,0.000247625,0.000247625
83,1071,0.15702,0.29863,0.91603,0.81168,0.97182,0.88544,0.88424,0.13127,0.53375,0.53747,0.00023525,0.00023525,0.00023525
84,1085.12,0.16751,0.30425,0.91919,0.81243,0.94711,0.87304,0.87304,0.13931,0.67212,0.54472,0.000222875,0.000222875,0.000222875
85,1099.22,0.16231,0.30417,0.91761,0.81244,0.94679,0.87267,0.87267,0.14458,0.55213,0.54987,0.0002105,0.0002105,0.0002105
86,1113.55,0.15622,0.2982,0.9188,0.82866,0.95483,0.87962,0.87962,0.14541,0.54291,0.55116,0.000198125,0.000198125,0.000198125
87,1127.87,0.16282,0.28156,0.91783,0.86036,0.96475,0.89085,0.89085,0.13908,0.40982,0.54945,0.00018575,0.00018575,0.00018575
88,1142.03,0.16067,0.28386,0.91841,0.86416,0.95206,0.88834,0.88707,0.15992,0.41237,0.56938,0.000173375,0.000173375,0.000173375
89,1156.11,0.16365,0.2862,0.91908,0.87294,0.94793,0.8976,0.8976,0.14065,0.43896,0.54877,0.000161,0.000161,0.000161
90,1170.72,0.15477,0.27608,0.90825,0.86728,0.95979,0.89365,0.89365,0.15646,0.41489,0.56079,0.000148625,0.000148625,0.000148625
91,1205.52,0.114,0.18909,0.92456,0.87786,0.98344,0.89768,0.89768,0.14092,0.33336,0.54586,0.00013625,0.00013625,0.00013625
92,1219.68,0.10191,0.17128,0.91131,0.86216,0.96701,0.90642,0.90642,0.13156,0.3878,0.53469,0.000123875,0.000123875,0.000123875
93,1234.97,0.09855,0.14048,0.89525,0.86227,0.92475,0.88161,0.88161,0.1423,0.46069,0.55172,0.0001115,0.0001115,0.0001115
94,1249.14,0.09633,0.14154,0.91351,0.85008,0.95526,0.87178,0.87178,0.13319,0.44823,0.54235,9.9125e-05,9.9125e-05,9.9125e-05
95,1263.17,0.09028,0.13536,0.91074,0.83938,0.94757,0.87225,0.87225,0.13956,0.49697,0.55055,8.675e-05,8.675e-05,8.675e-05
96,1276.91,0.09271,0.1423,0.90055,0.85271,0.95717,0.88358,0.88358,0.14137,0.44725,0.55243,7.4375e-05,7.4375e-05,7.4375e-05
97,1290.56,0.08666,0.13568,0.90478,0.84757,0.95077,0.88546,0.88546,0.1357,0.47077,0.54646,6.2e-05,6.2e-05,6.2e-05
98,1304.47,0.08848,0.13848,0.90418,0.85594,0.93508,0.88354,0.88354,0.14007,0.46795,0.55068,4.9625e-05,4.9625e-05,4.9625e-05
99,1319.12,0.08919,0.13421,0.90783,0.84616,0.94314,0.87694,0.87694,0.1388,0.46887,0.55062,3.725e-05,3.725e-05,3.725e-05
100,1333.75,0.0885,0.1241,0.89031,0.84966,0.94752,0.87697,0.87697,0.14167,0.45799,0.55389,2.4875e-05,2.4875e-05,2.4875e-05
